Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55662.5026,16.5473,16.2832,0.2641,5.8699,13.9600,13.8219,0.1381,20.0051,18.7754,6.6625,55662.5026,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55679.0499,16.8808,16.6213,0.2595,4.1589,17.9852,17.0381,0.9471,22.2332,15.1405,-2.2281,55679.0499,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55695.9307,16.6790,16.4552,0.2238,5.3658,14.9371,14.2930,0.6441,20.4929,16.6083,1.7403,55695.9307,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55712.6097,16.3221,16.1027,0.2194,3.9158,16.3476,14.3707,1.9769,20.4222,17.3561,0.0707,55712.6097,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55728.9318,16.9839,16.7321,0.2518,4.1175,17.3351,14.7480,2.5871,21.4562,18.0915,-1.0340,55728.9318,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55745.9157,16.9756,16.7264,0.2492,4.5372,17.9236,17.2597,0.6639,22.5638,14.8178,-1.1076,55745.9157,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55762.8913,16.7456,16.4928,0.2528,5.6033,14.7969,14.1047,0.6922,20.4060,17.6481,2.1578,55762.8913,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55779.6369,17.3188,17.0630,0.2558,3.7568,17.3629,14.6107,2.7522,21.3085,18.2366,-0.9025,55779.6369,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55796.9557,17.4902,17.2780,0.2122,4.9195,17.2172,15.1195,2.0977,22.2263,17.8906,-0.9178,55796.9557,NA,15.5456,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55814.4459,16.8064,16.5822,0.2242,4.7442,17.7829,16.9039,0.8790,22.6267,15.7587,-0.4004,55814.4459,NA,11.4507,NA
