Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55971.9700,9.6489,9.3113,0.3376,4.9904,9.5081,8.2335,1.2746,14.5914,7.8040,-2.5629,55971.9700,NA,13.9245,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55981.6189,8.0659,7.8826,0.1833,4.8496,7.6430,6.9986,0.6444,12.7465,7.7009,1.8449,55981.6189,NA,11.7262,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55989.6848,7.7977,7.5511,0.2466,4.6884,7.5353,7.2870,0.2483,12.3815,8.4564,0.3650,55989.6848,NA,11.4233,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55997.4825,8.1336,7.9513,0.1823,4.5149,8.4745,7.8147,0.6598,13.0402,8.2012,-0.6587,55997.4825,NA,11.8885,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56005.6161,8.0871,7.9003,0.1868,4.9126,7.9950,7.1073,0.8877,13.1078,8.6513,-0.0676,56005.6161,NA,12.0860,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56013.7032,8.9186,8.7343,0.1843,5.0081,8.5884,7.7113,0.8771,13.6720,9.1426,-0.5642,56013.7032,NA,12.7408,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56022.6218,8.5208,8.3383,0.1825,4.7353,9.0226,7.5892,1.4334,13.8960,8.3340,-0.2240,56022.6218,NA,13.8808,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56031.1426,9.2261,8.9898,0.2363,5.3664,8.1902,7.4175,0.7727,13.7092,18.4772,0.1868,56031.1426,NA,12.2111,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56040.3687,12.2193,11.9146,0.3047,5.7023,13.0207,9.5815,3.4392,22.9603,6.0707,-9.2511,56040.3687,NA,12.6920,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56052.5880,6.0131,5.8037,0.2094,6.5151,7.0118,7.0118,0.0000,16.8117,11.4674,6.1486,56052.5880,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56058.6011,15.8027,15.6077,0.1950,8.5297,13.6745,9.6176,4.0569,22.2660,6.9321,-5.4543,56058.6011,NA,8.2294,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56074.4038,5.9490,5.7062,0.2428,6.4015,6.8450,6.8345,0.0105,13.3954,19.3971,8.8706,56074.4038,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56080.3528,15.4599,15.2766,0.1833,8.6689,13.9466,9.9770,3.9696,26.8435,6.0826,-13.4481,56080.3528,NA,22.5547,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56095.8127,9.8023,9.5672,0.2351,7.1556,7.2938,7.2851,0.0087,17.4662,13.1062,9.3773,56095.8127,NA,16.6446,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56105.6150,13.6136,13.3973,0.2163,8.1441,12.5392,10.3416,2.1976,20.7701,7.4198,-3.3039,56105.6150,NA,17.7491,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56119.2286,7.8414,7.5810,0.2604,7.0697,7.3499,7.2881,0.0618,14.5763,14.1151,6.1938,56119.2286,NA,19.1634,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56127.0700,14.5290,14.2316,0.2974,7.6474,13.0629,9.7239,3.3390,20.8500,11.6847,-6.2737,56127.0700,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56141.5990,12.2634,12.0747,0.1887,8.4329,9.4444,8.6820,0.7624,18.0057,21.7838,2.8443,56141.5990,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56153.8624,16.4788,16.2141,0.2647,9.5285,15.2548,11.5621,3.6927,27.5261,7.3477,-9.5204,56153.8624,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56170.3412,8.1306,7.9346,0.1960,8.3045,8.0281,8.0281,0.0000,18.3950,7.2939,9.1311,56170.3412,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56178.4718,9.5806,9.3280,0.2526,8.2020,7.5399,7.5399,0.0000,17.5583,7.8000,0.8367,56178.4718,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56188.0524,8.7592,8.5637,0.1955,6.1613,7.2482,7.2387,0.0095,15.7777,7.3130,1.7806,56188.0524,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56196.8116,7.6004,7.4016,0.1988,4.7462,7.7262,7.5549,0.1713,14.3315,7.4096,1.4462,56196.8116,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56204.4120,8.1475,7.8402,0.3073,4.9692,7.9831,7.5451,0.4380,14.1407,7.1842,0.1908,56204.4120,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56212.5595,8.2754,8.0755,0.1999,4.8822,8.1957,7.6751,0.5206,13.1774,8.8135,0.9633,56212.5595,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56220.8349,8.6764,8.4821,0.1943,5.2269,8.4015,7.9099,0.4916,13.7155,7.3772,-0.5381,56220.8349,NA,19.0281,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56229.5113,7.7127,7.5141,0.1986,4.9520,7.3719,7.3719,0.0000,12.4163,7.2736,1.2992,56229.5113,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56237.2240,6.9606,6.7408,0.2198,4.6112,7.1999,7.1999,0.0000,11.9772,8.9942,0.4391,56237.2240,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,56244.1846,9.0915,8.8672,0.2243,5.0766,8.7449,7.9741,0.7708,14.0108,8.7160,-2.0336,56244.1846,NA,NA,NA
