Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8516.0198,6.5084,6.3182,0.1902,3.5239,6.7114,6.1282,0.5832,10.3234,6.7364,-0.7009,8516.0198,NA,10.0295,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8522.5282,7.0954,6.9103,0.1851,3.8313,6.6206,5.8291,0.7915,10.5514,6.8451,-0.2280,8522.5282,NA,8.7987,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8529.6236,6.7788,6.5635,0.2153,3.5575,6.7365,5.9468,0.7897,10.3011,6.6503,0.2503,8529.6236,NA,9.6458,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8536.4024,6.7923,6.6048,0.1875,3.6194,6.5490,5.8866,0.6624,10.1726,7.0783,0.1285,8536.4024,NA,10.2986,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8543.1947,6.5514,6.3775,0.1739,3.4344,7.0242,6.1497,0.8745,10.4586,6.0894,-0.2860,8543.1947,NA,9.3789,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8549.7461,6.4764,6.2784,0.1980,3.9072,5.9577,5.3801,0.5776,9.9966,6.9433,0.4620,8549.7461,NA,9.4673,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8556.2225,6.5985,6.4318,0.1667,3.5824,6.8811,6.0248,0.8563,10.4635,6.0797,-0.4669,8556.2225,NA,10.4108,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8562.8210,6.5200,6.3469,0.1731,3.8650,6.0761,5.5618,0.5143,9.9447,6.3987,0.5188,8562.8210,NA,10.4936,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8569.3410,6.4743,6.3127,0.1616,3.4829,6.2798,5.8085,0.4713,9.8234,7.2305,0.1213,8569.3410,NA,8.8887,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8575.8153,6.7157,6.5097,0.2060,3.5963,6.9791,6.2124,0.7667,10.5796,6.1898,-0.7562,8575.8153,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8582.5310,6.6735,6.4815,0.1920,3.9262,6.0381,5.3740,0.6641,10.0537,6.5344,0.5259,8582.5310,NA,12.3094,NA
